ALAÏS;406
ALAITZ;24
ALANA;2447
ALANAH;57
ALANDRA;25
ALANIS;252
ALANNA;203
ALANNAH;144
ALANYS;22
ALARA;65
ALAYA;201
ALAYAH;42
ALAYNA;199
ALAYS;27
ALBA;8959
ALBAN;92
ALBANA;32
ALBANE;12870
ALBANIE;1048
ALBANNE;215
ALBENA;22
ALBERIE;21
ALBERT;99
ALBERTA;467
ALBERTE;9152
ALBERTHE;79
ALBERTINA;250
ALBERTINE;28207
ALBINA;441
ALBINE;1370
ALCIDA;161
ALCIDE;26
ALCIDIE;182
ALCINA;102
ALCINDA;22
ALCINE;29
ALCYONE;35
ALDA;532
ALDEGONDE;109
ALDINA;183
ALDINE;75
ALDIOUMA;20
ALDJA;48
ALDJIA;246
ALEA;159
ALÉA;37
ALEANDRA;28
ALEC;24
ALECIA;99
ALÉCIA;34
ALEENA;103
ALEESHA;27
ALEEYAH;34
ALEEZA;31
ALEGRIA;63
ALEINA;45
ALEÏNA;32
ALEJANDRA;83
ALEKSANDRA;565
ALEKSIA;44
ALEM;29
ALENA;555
ALÉNA;316
ALENKA;31
ALERIA;20
ALESIA;317
ALÉSIA;130
ALESSA;181
ALESSANDRA;851
ALESSIA;3134
ALÉSSIA;78
ALESSYA;132
ALETH;818
ALETTE;28
ALEV;202
ALEX;648
ALEX-ANNE;21
ALEXA;2132
ALEXANA;20
ALEXANDRA;93310
ALEXANDRE;230
ALEXANDRIA;41
ALEXANDRIE;203
ALEXANDRINA;239
ALEXANDRINE;14075
ALEXANDRY;22
ALEXANE;3687
ALEXANNE;306
ALEXE;204
ALEXI;26
ALEXIA;37402
ALÉXIA;89
ALEXIANA;33
ALEXIANE;2314
ALEXIANNE;157
ALEXIAS;44
ALEXIDE;35
ALEXIE;1562
ALEXINA;1223
ALEXINE;1806
ALEXIS;408
ALEXY;85
ALEXYA;296
ALEXYANE;43
ALEXYNE;24
ALEYA;90
ALEYAH;68
ALEYNA;2841
ALEYNA-NUR;25
ALEZIA;47
ALÉZIA;52
ALFIA;20
ALFIYA;51
ALFONSINA;20
ALFRED;27
ALFREDA;5377
ALFRÉDA;44
ALFREDE;180
ALFREDINE;987
ALGIA;61
ALHANA;20
ALHENA;41
ALHÉNA;29
ALHYA;112
ALI;48
ALIA;4438
ALÏA;56
ALIAA;27
ALIAH;229
ALIANA;237
ALIANNA;21
ALICA;33
ALICE;204107
ALICE-ANNE;49
ALICE-MARIE;28
ALICEA;22
ALICIA;51643
ALICIANE;86
ALICJA;128
ALICYA;598
ALIDA;2222
ALIE;78
ALIENOR;2696
ALIÉNOR;2436
ALIÉNORE;29
ALIETTE;3858
ALIFA;27
ALIHA;27
ALIHYA;26
ALIKA;51
ALIKI;20
ALIMA;933
ALIMATA;117
ALIMATOU;146
ALIME;48
ALIN;40
ALINA;2656
ALINDA;31
ALINE;90832
ALINE-MARIE;29
ALIONA;243
ALIS;106
ALISA;427
ALISE;335
ALISEA;199
ALISÉA;61
ALISEE;306
ALISÉE;86
ALISHA;449
ALISHBA;30
ALISIA;145
ALISON;15957
ALISONE;236
ALISONNE;40
ALISSA;2108
ALISSANDRE;86
ALISSAR;37
ALISSE;26
ALISSIA;1048
ALISSON;4380
ALISSONE;210
ALISSONNE;22
ALISSYA;198
ALISYA;53
ALITA;86
ALIX;28371
ALIX-ANNE;57
ALIX-MARIE;26
ALIXANE;65
ALIXE;1260
ALIXIA;533
ALIYA;6376
ALIYAAH;50
ALIYAH;5629
ALIYANA;44
ALIYE;60
ALIYYAH;54
ALIZA;316
ALIZE;1551
ALIZÉ;589
ALIZEA;537
ALIZÉA;223
ALIZEE;371
ALIZÉE;13447
ALIZIA;121
ALIZON;28
ALJIA;36
ALLA;75
ALLAA;22
ALLANA;103
ALLEGRA;189
ALLEGRESSE;24
ALLEGRIA;28
ALLIA;259
ALLIAH;68
ALLIANCE;31
ALLICIA;57
ALLIE;89
ALLIETTE;224
ALLINE;23
ALLISON;5511
ALLISONE;30
ALLISSA;23
ALLISSIA;111
ALLISSON;493
ALLIX;36
ALLIYA;135
ALLIYAH;219
ALLY;230
ALLYA;586
ALLYAH;362
ALLYANA;34
ALLYCIA;177
ALLYHA;29
ALLYRIANE;41
ALLYSON;792
ALLYSSA;133
ALLYSSIA;127
ALLYSSON;85
ALMA;7438
ALMAH;28
ALMAIDE;55
ALMAS;205
ALMASS;29
ALMASSE;33
ALMAZ;47
ALMEDINA;33
ALMERINDA;41
ALMILA;94
ALMINA;209
ALMIRA;156
ALMIRE;27
ALMUDENA;44
ALNA;23
ALODIE;136
ALOE;31
ALOÉ;26
ALOHA;61
ALOIS;263
ALOÏS;107
ALOISE;384
ALOÏSE;308
ALOISIA;24
ALONA;112
ALOY;44
ALOYSE;161
ALOYSIA;115
ALPHEE;30
ALPHENA;27
ALPHONSA;24
ALPHONSE;109
ALPHONSIA;116
ALPHONSINA;22
ALPHONSINE;13355
ALSACE;122
ALTEA;70
ALTHEA;283
ALTHÉA;133
ALTINA;34
ALUNA;26
ALVA;106
ALVANA;49
ALVINA;734
ALVINE;215
ALVIRA;31
ALVYNA;22
ALWEN;53
ALWENA;1233
ALWÉNA;46
ALWENN;50
ALWENNA;274
ALWINE;109
ALY;48
ALYA;9170
ALYAA;69
ALYAAH;31
ALYAH;1869
ALYANA;502
ALYANAH;44
ALYANNA;129
ALYCE;204
ALYCIA;5811
ALYETTE;329
ALYHA;94
ALYIA;116
ALYIAH;39
ALYMA;48
ALYNA;362
ALYNE;220
ALYONA;111
ALYS;399
ALYSA;37
ALYSE;58
ALYSEA;67
ALYSÉA;33
ALYSEE;349
ALYSÉE;115
ALYSHA;158
ALYSIA;89
ALYSON;3001
ALYSONE;104
ALYSONN;22
ALYSS;40
ALYSSA;11121
ALYSSAH;22
ALYSSANDRE;40
ALYSSE;207
ALYSSIA;4194
ALYSSON;1395
ALYSSONE;72
ALYX;184
ALYXE;32
ALYXIA;63
ALYZE;48
ALYZÉ;37
ALYZEA;82
ALYZÉA;64
ALYZEE;439
ALYZÉE;287
ALYZIA;21
ALZINA;61
ALZIRA;122
ALZIRE;83
AMA;101
AMABILE;67
AMABLE;34
AMADA;23
AMADEA;32
AMAE;23
AMAEL;44
AMAËL;29
AMAELLE;394
AMAËLLE;184
AMAELYS;22
AMAIA;1197
AMAÏA;463
AMAL;3538
AMALE;645
AMALI;20
AMALIA;3886
AMÀLIA;38
AMALÏA;23
AMALIE;206
AMALIYA;114
AMALLE;76
AMALYA;980
AMALYAH;51
AMALYS;24
AMAN;46
AMANA;244
AMANALLAH;21
AMANCE;239
AMANDA;6658
AMANDE;309
AMANDINA;29
AMANDINE;96029
AMANDYNE;123
AMANE;221
AMANI;1391
AMANIE;104
AMANTE;117
AMANTHE;89
AMANTINE;37
AMANY;231
AMANZA;23
AMAPOLA;63
AMARA;601
AMARANDE;131
AMARANTE;59
AMARANTHE;29
AMARIA;538
AMARILYS;29
AMARINE;114
AMARIS;38
AMARYA;31
AMARYLLIS;308
AMARYS;23
AMATALLAH;31
AMATOULLAH;96
AMATULLAH;62
AMAURIE;25
AMAURINE;23
AMAURYNE;38
AMAYA;2212
AMAYAH;63
AMAYEL;44
AMAYELLE;50
AMAZONE;27
AMBAR;20
AMBELINE;35
AMBER;541
AMBÉRINE;20
AMBERLY;30
AMBRA;131
AMBRE;56359
AMBRE-MARIE;23
AMBREEN;36
AMBRINE;2636
AMBROISE;209
AMBROISINE;1836
AMBROSIA;47
AMBRYNE;65
AMEDEA;71
AMEDEE;621
AMEDINE;154
AMEENA;38
AMEERA;26
AMEL;12216
AMELA;162
AMELE;449
AMÈLE;46
AMELI;33
AMELIA;1822
AMÉLIA;13357
AMELIANE;52
AMÉLIANE;21
AMELIE;695
AMÉLIE;98078
AMÉLIE-ANNE;21
AMELINA;556
AMÉLINA;56
AMELINE;2223
AMÉLINE;191
AMELIYA;27
AMELL;26
AMELLE;1532
AMELLIA;39
AMELLYA;27
AMELY;357
AMÉLY;85
AMELYA;587
AMÉLYA;705
AMELYNE;171
AMÉLYNE;24
AMELYS;176
AMÉLYS;40
AMEN;47
AMENA;97
AMENAN;24
AMENATA;22
AMENDINE;26
AMENI;147
AMENIE;41
AMENIS;44
AMERICA;49
AMETHYS;35
AMÉTHYS;27
AMETHYSTE;81
AMÉTHYSTE;61
AMI;261
AMICA;20
AMICIA;28
AMICIE;693
AMIDA;68
AMIE;69
AMILA;59
AMILIA;65
AMILYA;29
AMINA;14380
AMINAH;140
AMINAT;95
AMINATA;8421
AMINATOU;158
AMINE;246
AMINÉ;57
AMINETA;22
AMINTA;50
AMINTHE;144
AMIRA;8924
AMIRAH;64
AMITA;25
AMLA;29
AMMA;43
AMMARA;58
AMMARIA;59
AMMEL;26
AMNA;664
AMNAH;28
AMORINE;20
AMOUR;287
AMPARO;431
AMRA;272
AMREEN;21
AMRINE;29
AMRITA;66
AMSATOU;35
AMY;4022
AMY-ROSE;21
AMYCIE;21
AMYNA;103
AMYNATA;50
AMYRA;123
AMYTIS;22
AN;58
AN-ICHA;40
AN-ICHAT;42
ANA;12145
ANA-BELA;155
ANA-BELLA;23
ANA-CAROLINA;20
ANA-CHRISTINA;32
ANA-CLARA;40
ANA-CRISTINA;104
ANA-ISABEL;48
ANA-LOU;63
ANA-LUCIA;81
ANA-LUISA;34
ANA-MARIA;770
ANA-MARIE;21
ANA-PAOLA;35
ANA-PAULA;128
ANA-ROSA;23
ANA-ROSE;71
ANA-SOFIA;58
ANABEL;637
ANABELA;810
ANABELE;36
ANABELLA;349
ANABELLE;2557
ANABIA;61
ANAE;3147
ANAÉ;5318
ANAË;1636
ANAEE;93
ANAÉE;144
ANAEL;1241
ANAËL;505
ANAELE;406
ANAËLE;142
ANAELI;20
ANAELL;28
ANAELLA;23
ANAELLE;17917
ANAËLLE;7361
ANAH;87
ANAHE;65
ANAHÉ;176
ANAHË;31
ANAHI;183
ANAHID;112
ANAHIDE;94
ANAHIT;129
ANAHITA;209
ANAHY;31
ANAHYA;24
ANAIA;151
ANAÏA;371
ANAICK;194
ANAÏCK;63
ANAID;40
ANAIDE;90
ANAÏDE;35
ANAIG;150
ANAÏG;72
ANAIK;148
ANAÏK;29
ANAIKA;44
ANAÏKA;32
ANAIS;3900
ANAÏS;132563
ANAISA;70
ANAISE;964
ANAÏSE;56
ANAÏSS;24
ANAISSA;45
ANAÏSSA;47
ANAISSE;37
ANAÏSSE;30
ANAITA;32
ANAIZ;26
ANALIA;279
ANALIE;118
ANALINE;33
ANALOU;30
ANALUCIA;23
ANALY;26
ANALYA;155
ANALYNE;20
ANAM;45
ANAMARIA;65
ANAMIKA;31
ANANDA;202
ANANDI;25
ANANE;31
ANANYA;64
ANAROSE;23
ANAROZE;25
ANASTACIA;188
ANASTASE;48
ANASTASIA;8173
ANASTASIE;3106
ANASTASIJA;70
ANASTASIYA;45
ANASTASSIA;318
ANASTASYA;137
ANASTAZIA;115
ANASTAZJA;29
ANASTHASIA;413
ANASTHASIE;496
ANATALIE;35
ANATH;39
ANATHALIE;118
ANATHILDE;27
ANATOLE;127
ANATOLIA;20
ANATOLIE;243
ANATOLINE;109
ANAVAI;30
ANAYA;1522
ANAYAH;202
ANAYS;218
ANCA;29
ANCELINE;71
ANCOLIE;29
ANCUTA;22
ANDA;25
ANDGEL;50
ANDGELINA;111
ANDGIE;28
ANDGY;21
ANDHREE;21
ANDIE;184
ANDJALI;33
ANDJALY;37
ANDJELA;88
ANDJELINA;44
ANDJOUZA;23
ANDO;28
ANDOCHE;140
ANDORA;23
ANDRA;160
ANDRADA;39
ANDRÉ;625
ANDREA;1918
ANDRÉA;46098
ANDREANA;47
ANDREANE;236
ANDRÉANE;81
ANDREANNE;198
ANDRÉANNE;35
ANDREAS;49
ANDRÉE;215429
ANDRÉE-ANNE;45
ANDRÉE-MARIE;28
ANDREEA;315
ANDREIA;733
ANDRÉIA;31
ANDREINA;76
ANDRELINE;107
ANDRENA;33
ANDRESE;33
ANDRESIA;20
ANDRESINE;90
ANDRESSA;41
ANDRETTE;66
ANDREY;38
ANDREZE;39
ANDRIA;43
ANDRIANA;84
ANDRIENNE;23
ANDRIJANA;31
ANDRINA;42
ANDRINE;68
ANDRISE;20
ANDY;187
ANE;23
ANEA;75
ANÉA;46
ANEFEL;29
ANEÏA;35
ANEL;38
ANELA;71
ANELIA;173
ANÉLIA;169
ANELIE;87
ANÉLIE;23
ANELINE;54
ANELISE;127
ANELLA;125
ANELLE;37
ANELYA;106
ANÉLYA;195
ANELYNE;35
ANELYSE;145
ANEMONE;170
ANÉMONE;65
ANESA;40
ANESIE;56
ANESSA;115
ANETA;46
ANETTE;350
ANEYA;60
ANÉYA;25
ANFAAL;21
ANFAL;297
ANFALE;35
ANFEL;428
ANFELLE;20
ANFIA;28
ANFINA;24
ANGE;2649
ANGE-LINE;84
ANGE-LYNE;28
ANGE-MARIE;290
ANGEL;977
ANGELA;9094
ANGÉLA;498
ANGÈLA;53
ANGELE;455
ANGÈLE;71550
ANGELES;185
ANGELI;61
ANGELIA;194
ANGÉLIA;32
ANGELICA;1380
ANGÉLICA;157
ANGELIE;273
ANGÉLIE;73
ANGELIKA;349
ANGÉLIKA;49
ANGELINA;20044
ANGÉLINA;2627
ANGÈLINA;24
ANGELINE;13236
ANGÉLINE;1586
ANGELINES;26
ANGELIQUA;122
ANGELIQUE;76275
ANGÉLIQUE;15797
ANGÈLIQUE;84
ANGELITA;270
ANGELLA;291
ANGELLE;252
ANGELLINA;43
ANGELY;93
ANGELYNA;165
ANGÉLYNA;44
ANGELYNE;183
ANGÉLYNE;47
ANGELYS;36
ANGES;52
ANGGUN;47
ANGHARAD;23
ANGHJULA;32
ANGHJULA-MARIA;24
ANGHJULINA;162
ANGIE;2671
ANGIOLINA;68
ANGUELINA;24
ANGY;264
ANH;164
ANH-THU;30
ANI;284
ANIA;1940
ANÏA;23
ANIC;272
ANICA;137
ANICE;63
ANICEE;151
ANICÉE;70
ANICET;192
ANICETTE;783
ANICHA;99
ANÏCHA;24
ANICIA;270
ANICK;2810
ANIDA;45
ANIE;681
ANIECE;21
ANIELA;528
ANIELE;37
ANIELLA;48
ANIELLE;121
ANIFA;136
ANIK;395
ANIKA;255
ANILA;93
ANIMA;33
ANINA;44
ANIQUE;114
ANIS;61
ANISA;476
ANISE;345
ANISHA;105
ANISHKA;21
ANISIA;49
ANISSA;19249
ANISSAH;52
ANISSATI;23
ANISSIA;254
ANISSYA;37
ANISTON;21
ANITA;29703
ANITE;142
ANITHA;105
ANITTA;21
ANIYA;118
ANIYAH;23
ANJA;338
ANJALI;511
ANJALIE;81
ANJALY;84
ANJANA;70
ANJARA;45
ANJELA;71
ANJELINA;28
ANJIE;21
ANJU;30
ANJULI;20
ANKA;62
ANKE;21
ANLIA;29
ANLIATI;21
ANLYA;21
ANN;597
ANN-AEL;24
ANN-CHARLOTTE;31
ANN-GAELLE;32
ANN-LAURE;52
ANN-LISE;23
ANN-SOPHIE;94
ANNA;121954
ANNA-BELLA;81
ANNA-BELLE;48
ANNA-CARLA;27
ANNA-CAROLINE;22
ANNA-CHRISTINA;70
ANNA-CHRISTINE;25
ANNA-CLARA;41
ANNA-DEA;82
ANNA-GAELLE;39
ANNA-ISABELLE;24
ANNA-JULIA;29
ANNA-LAURA;21
ANNA-LÉA;44
ANNA-LÉNA;34
ANNA-LESIA;38
ANNA-LIA;48
ANNA-LINE;35
ANNA-LISA;103
ANNA-LIVIA;119
ANNA-LOU;199
ANNA-LOUISA;29
ANNA-LOUISE;87
ANNA-LUCIA;67
ANNA-MAE;20
ANNA-MARIA;1485
ANNA-MARIE;265
ANNA-MAY;36
ANNA-PAOLA;58
ANNA-PAULA;64
ANNA-RITA;35
ANNA-ROSA;35
ANNA-ROSE;419
ANNA-SARAH;20
ANNA-SOFIA;26
ANNA-SOPHIA;27
ANNA-VICTORIA;44
ANNABEL;2360
ANNABELA;35
ANNABELE;27
ANNABELLA;718
ANNABELLE;18616
ANNAE;114
ANNAÉ;196
ANNAË;122
ANNAEL;311
ANNAËL;98
ANNAELE;44
ANNAËLE;20
ANNAELLE;4147
ANNAËLLE;1629
ANNAH;528
ANNAIC;28
ANNAICK;953
ANNAÏCK;172
ANNAIG;861
ANNAÏG;227
ANNAIK;294
ANNAÏK;59
ANNAIS;258
ANNAÏS;52
ANNALIA;87
ANNALIE;33
ANNALINE;29
ANNALISA;102
ANNALYA;46
ANNALYNE;50
ANNAMARIA;33
ANNASTASIA;62
ANNAYA;91
ANNAYAH;33
ANNE;364227
ANNE-AEL;28
ANNE-ALEXANDRA;28
ANNE-ALICE;30
ANNE-AMÉLIE;29
ANNE-ASTRID;42
ANNE-AUDREY;68
ANNE-AURÉLIE;55
ANNE-AURORE;66
ANNE-AYMONE;94
ANNE-BÉATRICE;121
ANNE-BENEDICTE;122
ANNE-BÉNÉDICTE;40
ANNE-BERANGERE;31
ANNE-BERENGERE;39
ANNE-BLANCHE;25
ANNE-BLANDINE;30
ANNE-BRIGITTE;49
ANNE-CAMILLE;203
ANNE-CAPUCINE;32
ANNE-CARINE;29
ANNE-CAROLE;249
ANNE-CAROLINE;703
ANNE-CATHERINE;1976
ANNE-CÉCILE;4296
ANNE-CÉLINE;557
ANNE-CHANTAL;134
ANNE-CHARLINE;29
ANNE-CHARLOTTE;4207
ANNE-CHLOÉ;80
ANNE-CHRISTEL;47
ANNE-CHRISTELLE;155
ANNE-CHRISTIE;21
ANNE-CHRISTINE;1128
ANNE-CLAIRE;6133
ANNE-CLARISSE;30
ANNE-CLAUDE;829
ANNE-CLÉMENCE;168
ANNE-CLOTHILDE;30
ANNE-CLOTILDE;89
ANNE-COLETTE;29
ANNE-COLOMBE;29
ANNE-CONSTANCE;95
ANNE-CORALIE;28
ANNE-DAUPHINE;31
ANNE-DELPHINE;24
ANNE-DOMINIQUE;193
ANNE-DOROTHEE;26
ANNE-ELEONORE;31
ANNE-ELISABETH;667
ANNE-ELISE;232
ANNE-ELIZABETH;49
ANNE-ELODIE;82
ANNE-EMILIE;98
ANNE-EMMANUELLE;565
ANNE-ESTELLE;67
ANNE-ESTHER;39
ANNE-EVA;57
ANNE-FLEUR;311
ANNE-FLORE;771
ANNE-FLORENCE;238
ANNE-FRANCE;982
ANNE-FRANÇOISE;1827
ANNE-FRÉDÉRIQUE;228
ANNE-GABRIELLE;183
ANNE-GAEL;135
ANNE-GAËL;56
ANNE-GAELE;32
ANNE-GAELLE;2288
ANNE-GAËLLE;686
ANNE-GENEVIÈVE;80
ANNE-HÉLÈNE;808
ANNE-HÉLOÏSE;33
ANNE-ISABELLE;452
ANNE-JEANNE;20
ANNE-JOËLLE;57
ANNE-JOSÉ;36
ANNE-JOSEE;30
ANNE-JOSEPHE;22
ANNE-JULIE;434
ANNE-JULIETTE;75
ANNE-JUSTINE;23
ANNE-KARINE;124
ANNE-KATELL;30
ANNE-KELLY;37
ANNE-LAETITIA;24
ANNE-LAURE;20496
ANNE-LAURENCE;358
ANNE-LAURIE;47
ANNE-LÉA;39
ANNE-LINE;275
ANNE-LISE;8161
ANNE-LORE;57
ANNE-LORRAINE;87
ANNE-LOU;142
ANNE-LOUISE;521
ANNE-LUCE;40
ANNE-LUCIE;239
ANNE-LUCILE;33
ANNE-LYDIE;22
ANNE-LYNE;54
